episode_steps,scores
1098,17.30592202888987
1099,6.749399331831421
1100,-29.14934936462733
1101,-8.262996975349331
1102,11.446541881213408
1103,-3.0035167952657207
1104,0.7860683999518843
1105,-9.846970202231358
1106,-10.128368354382891
1107,-3.9072592172954916
1108,-20.58941042914981
1109,20.230441825769812
1110,4.248682799734658
1111,26.362464225682988
1112,-27.15614958425813
1113,-17.42387714267735
1114,18.177455680960957
1115,-19.342051831815173
1116,-25.901113181917005
1117,4.0325043102597
1118,-13.71799858672849
1119,-27.93147244021475
1120,1.5062642978318592
1121,5.314452162322024
1122,-19.708323857475985
1123,-14.305095500300341
1124,4.709217550024051
1125,20.793034141253205
1126,-36.543278205710116
1127,-2.352755380074279
1128,29.511205331653716
1129,15.015129366765224
1130,8.440033396262665
1131,-11.518067688383278
1132,-43.215982355258895
1133,20.942912202237263
1134,-26.072902974623116
1135,-1.703973163087514
1136,-22.043784109334023
1137,-9.298048914988176
1138,12.1840941756342
1139,20.536836638278967
1140,17.736352189799433
1141,-36.37444358765107
1142,-5.63328477736659
1143,11.795254852784488
1144,-33.483012149119965
1145,-19.964768923534216
1146,-25.839842004228377
1147,-31.707869067737406
1148,-30.639386965193538
1149,-6.442822856278873
1150,-41.17299149741065
1151,6.884210213133431
1152,-1.6784479345349663
1153,28.7531995558458
1154,-35.79998348339232
1155,-19.29548550430814
1156,-36.44260805132717
1157,37.36890054130326
1158,-24.570883728400887
1159,2.669604261405973
1160,-11.653416210677324
1161,-24.067104772272593
1162,-25.439635364902742
1163,6.2512942656379105
1164,25.273828604308644
1165,39.258388189131935
1166,-3.8248466157069423
1167,-15.68579937057074
1168,-21.45110034680803
1169,-6.097773708027856
1170,10.70940951442218
1171,-2.7135977169109244
1172,-18.051422112992054
1173,-1.5024832069774272
1174,-11.863592058637625
1175,2.8760583841781378
1176,2.3929103980293913
1177,-9.452818115750594
1178,17.15176941428163
1179,-22.860507713476935
1180,-13.46660075545392
1181,-33.85839277621321
1182,22.836419618000324
1183,-21.412537897483123
1184,-18.571331462988493
1185,17.64633030428091
1186,19.301524513138453
1187,-25.298252044957284
1188,29.18950887235106
1189,31.125780814439832
1190,-3.3654549048528657
1191,-20.55764938030517
1192,-1.7936564328300753
1193,-18.251176357289832
1194,23.235915358566114
1195,0.24312234550559136
1196,-25.535386518998692
1197,-31.569724325161378
1198,-32.16786062467555
1199,-32.80899685156499
1200,-3.818769640984362
1201,31.37652473643585
1202,-24.744377601326747
1203,24.28906679153619
1204,37.56287591460632
1205,-42.220983115795185
1206,-1.5436679472851917
1207,-3.4378401165574113
1208,-22.93930269715006
1209,-13.845658493026875
1210,-25.797379298643133
1211,-4.903230534155918
1212,-18.5362034485583
1213,-40.15715468386966
1214,-22.762393973570955
1215,-23.0217051630752
1216,-4.719670883884578
1217,28.294649718744285
1218,-3.99247600292302
1219,16.274193911453636
1220,3.905887682405881
1221,-26.72573297847887
1222,-19.258007129999868
1223,8.241533536393312
1224,2.261954559647095
1225,-23.011291829187144
1226,-3.0273239425645615
1227,7.6256024462375285
1228,1.4509514459111557
1229,-20.302423823047675
1230,-30.907635111612397
1231,-2.9335914430148757
1232,-3.217959788067168
1233,-25.336832432000598
1234,-12.678636829652676
1235,-16.527405225887428
1236,0.2851059626861385
1237,-13.868646859246924
1238,4.406094844674314
1239,-10.782068011963707
1240,-24.819783982161702
1241,6.30303741336868
