Wall time,Step,Value
1682262010.950017,89000,48.0
1682262018.1005046,89300,48.0
1682262020.378735,89400,48.0
1682262022.8695927,89500,48.0
1682262025.2321892,89600,48.0
1682262032.6351266,89900,48.0
1682262042.2778554,90300,48.0
1682262054.1638029,90800,48.0
1682262056.5366426,90900,48.0
1682262058.9355037,91000,48.0
1682262073.6331284,91600,48.0
1682262114.5938342,93300,47.0
1682262124.1469493,93700,47.0
1682262128.9109545,93900,47.0
1682262140.7481196,94400,47.0
1682262198.5792367,96800,47.0
1682262203.3055742,97000,47.0
1682262215.4450834,97500,47.0
1682262220.3020332,97700,47.0
1682262229.8682446,98100,47.0
1682262234.6362472,98300,47.0
1682262254.1560302,99100,47.0
1682262268.819118,99700,47.0
1682262278.349329,100100,47.0
1682262295.4093974,100800,47.0
1682262300.431363,101000,47.0
1682262315.1738112,101600,47.0
1682262319.9271753,101800,47.0
1682262327.2803288,102100,47.0
1682262329.706538,102200,47.0
1682262334.5745368,102400,47.0
1682262354.159861,103200,47.0
1682262356.5469475,103300,47.0
1682262363.8190916,103600,47.0
1682262380.7230394,104300,47.0
1682262387.877995,104600,47.0
1682262410.1002264,105500,47.0
1682262419.8438878,105900,47.0
1682262427.234336,106200,46.0
1682262429.6270375,106300,46.0
1682262451.6462457,107200,46.0
1682262454.1357374,107300,46.0
1682262463.9777637,107700,46.0
1682262466.4790084,107800,46.0
1682262468.8703153,107900,46.0
1682262471.383252,108000,46.0
1682262481.357716,108400,46.0
1682262483.80966,108500,46.0
1682262491.2087348,108800,46.0
1682262493.7562633,108900,46.0
1682262513.1709535,109700,46.0
1682262522.8926291,110100,46.0
1682262527.7677138,110300,46.0
1682262532.6711202,110500,46.0
1682262535.1589227,110600,46.0
1682262557.562684,111500,46.0
1682262564.9238372,111800,46.0
1682262584.3862264,112600,46.0
1682262589.2115862,112800,46.0
1682262599.1943152,113200,46.0
1682262601.66704,113300,46.0
1682262614.1320302,113800,46.0
1682262631.327493,114500,46.0
1682262658.318999,115600,46.0
1682262663.211682,115800,46.0
1682262677.840076,116400,46.0
1682262685.1690145,116700,46.0
1682262690.0734117,116900,46.0
1682262700.1738029,117300,46.0
1682262710.200262,117700,46.0
1682262715.1458845,117900,46.0
1682262727.4438393,118400,46.0
1682262729.9318483,118500,46.0
1682262732.3932686,118600,46.0
1682262752.073628,119400,46.0
1682262766.8588693,120000,46.0
1682262776.824996,120400,46.0
1682262779.2921681,120500,46.0
1682262781.6601996,120600,46.0
1682262804.1906247,121500,46.0
1682262816.6497207,122000,46.0
1682262851.3300087,123400,45.0
1682262856.3618314,123600,45.0
1682262906.1328685,125600,45.0
1682262908.633513,125700,45.0
1682262918.636576,126100,45.0
1682262921.1912456,126200,45.0
1682262923.728837,126300,45.0
1682262968.6777034,128100,45.0
1682262981.1806543,128600,45.0
1682262998.618026,129300,45.0
1682263001.0967505,129400,45.0
1682263015.8681483,130000,45.0
1682263020.8511887,130200,45.0
1682263033.440958,130700,45.0
1682263038.3937836,130900,45.0
1682263053.3945851,131500,45.0
1682263098.4361808,133300,45.0
1682263103.4218268,133500,45.0
1682263108.4277961,133700,45.0
1682263128.4214451,134500,45.0
1682263135.9342558,134800,45.0
1682263155.9236727,135600,45.0
1682263163.440699,135900,45.0
1682263170.913414,136200,45.0
1682263203.4303641,137500,45.0
1682263221.0231028,138200,45.0
1682263235.9042978,138800,45.0
1682263245.9387329,139200,45.0
1682263250.9133046,139400,45.0
1682263253.4182642,139500,45.0
1682263268.4664056,140100,45.0
1682263293.4392364,141100,45.0
1682263305.8818626,141600,45.0
1682263308.429998,141700,45.0
1682263316.0050015,142000,45.0
1682263331.147916,142600,45.0
1682263336.2033896,142800,45.0
1682263343.6797633,143100,45.0
1682263351.291743,143400,45.0
