Wall time,Step,Value
1682260225.2026024,10600,0.023955602198839188
1682260252.6089382,11900,0.03397249057888985
1682260265.194671,12500,0.02639845386147499
1682260299.1872914,14100,0.030920395627617836
1682260303.5024567,14300,0.025321975350379944
1682260309.946444,14600,0.017919091507792473
1682260314.308351,14800,0.014715330675244331
1682260326.9105997,15400,0.028370238840579987
1682260333.311114,15700,0.017959624528884888
1682260365.4372768,17200,0.0247240848839283
1682260371.839486,17500,0.027324765920639038
1682260382.550361,18000,0.02879258431494236
1682260400.0897021,18800,0.022494148463010788
1682260419.7160575,19500,0.022957254201173782
1682260436.9047365,20300,0.023187007755041122
1682260443.3355753,20600,0.022783173248171806
1682260445.4559383,20700,0.026059787720441818
1682260460.6242704,21400,0.03304148465394974
1682260471.4599802,21900,0.025611357763409615
1682260488.6880708,22700,0.030641373246908188
1682260516.8752117,24000,0.024289261549711227
1682260540.889632,25100,0.024424327537417412
1682260551.779519,25600,0.028423452749848366
1682260558.419691,25900,0.027895653620362282
1682260577.9077168,26800,0.030838102102279663
1682260580.1590362,26900,0.023779038339853287
1682260601.8042245,27900,0.0306379571557045
1682260612.6719837,28400,0.023998459801077843
1682260617.182393,28600,0.02430414967238903
1682260619.3376207,28700,0.02239164710044861
1682260628.145564,29100,0.033962130546569824
1682260645.8472285,29900,0.026746325194835663
1682260663.589014,30700,0.028667669743299484
1682260665.7613628,30800,0.023726051673293114
1682260676.6642573,31300,0.022302944213151932
1682260700.998646,32400,0.022300496697425842
1682260714.230419,33000,0.02690577134490013
1682260725.5937066,33500,0.027112646028399467
1682260732.1359813,33800,0.023469116538763046
1682260759.1608899,35000,0.026630349457263947
1682260772.5288765,35600,0.030343351885676384
1682260783.592095,36100,0.030559539794921875
1682260799.0333955,36800,0.0331648588180542
1682260808.1023622,37200,0.026324886828660965
1682260812.5314357,37400,0.027456585317850113
1682260855.1702085,39300,0.026804689317941666
1682260866.418355,39800,0.02200515754520893
1682260868.7027822,39900,0.037204254418611526
1682260880.1307914,40400,0.027805808931589127
1682260891.3984082,40900,0.03339194878935814
1682260896.049452,41100,0.021174758672714233
1682260913.8904645,41900,0.022375324741005898
1682260916.2233632,42000,0.0360344797372818
1682260931.9992673,42700,0.02854490838944912
1682260940.9049597,43100,0.02865561842918396
1682260961.165218,44000,0.02819361910223961
1682260979.3881567,44800,0.025477346032857895
1682261015.5801396,46400,0.028729408979415894
1682261024.5565717,46800,0.024313760921359062
1682261037.9235837,47400,0.030683081597089767
1682261047.0175765,47800,0.03182787448167801
1682261051.597774,48000,0.02567601576447487
1682261147.7302563,52200,0.036527927964925766
1682261150.0301476,52300,0.033288925886154175
1682261154.6158864,52500,0.025193674489855766
1682261168.4550917,53100,0.027949392795562744
1682261189.0516903,54000,0.02573409304022789
1682261193.5849178,54200,0.03041554056107998
1682261195.845818,54300,0.02409316971898079
1682261202.853782,54600,0.03818371891975403
1682261216.555048,55200,0.032155126333236694
1682261237.2609184,56100,0.03750348091125488
1682261244.149178,56400,0.030755426734685898
1682261246.532732,56500,0.029877837747335434
1682261269.8335435,57500,0.032838113605976105
1682261309.031129,59200,0.03507881984114647
1682261313.5268242,59400,0.044030167162418365
1682261345.996786,60800,0.0431385338306427
1682261357.5723069,61300,0.04087325558066368
1682261362.2377942,61500,0.05050421506166458
1682261369.2087882,61800,0.048417650163173676
1682261387.7956984,62600,0.038718707859516144
1682261401.7875376,63200,0.048225536942481995
1682261406.531279,63400,0.04973798617720604
1682261413.482471,63700,0.04574500024318695
1682261427.3964088,64300,0.042970992624759674
1682261439.2265027,64800,0.03621482104063034
1682261462.50529,65800,0.040013544261455536
1682261476.624148,66400,0.037606410682201385
1682261490.6598198,67000,0.03857247903943062
1682261500.0539136,67400,0.026036879047751427
1682261514.0500195,68000,0.034097254276275635
1682261518.5870693,68200,0.03639849275350571
1682261520.980612,68300,0.038315482437610626
1682261525.718707,68500,0.03544437885284424
1682261530.4169197,68700,0.03532113879919052
1682261532.794346,68800,0.0349276177585125
1682261544.326317,69300,0.03283102065324783
1682261546.797785,69400,0.03131017088890076
1682261568.0549831,70300,0.02904357761144638
1682261582.152136,70900,0.03350062295794487
1682261586.8802307,71100,0.03805581480264664
1682261598.4574695,71600,0.033524684607982635
1682261610.2914815,72100,0.03850575536489487
1682261615.0275712,72300,0.04091799259185791
1682261643.140198,73500,0.031471751630306244
1682261659.5460448,74200,0.033875662833452225
1682261661.9049006,74300,0.03672349452972412
1682261666.5841732,74500,0.03294423967599869
1682261671.342568,74700,0.03868286311626434
1682261673.691704,74800,0.02599506266415119
1682261678.4469013,75000,0.026666350662708282
1682261706.8375196,76200,0.030377520248293877
1682261713.908636,76500,0.03337179869413376
1682261723.3783565,76900,0.04012530297040939
1682261730.4643323,77200,0.03311876580119133
1682261737.488241,77500,0.02759147807955742
1682261746.8355947,77900,0.03887198492884636
1682261749.1728292,78000,0.03249090164899826
1682261758.652025,78400,0.03329305350780487
1682261770.4459484,78900,0.032454296946525574
1682261772.8035307,79000,0.04102140665054321
1682261796.6742578,80000,0.028782552108168602
1682261806.1908004,80400,0.03927142918109894
1682261813.4100595,80700,0.03923781216144562
1682261832.3933344,81500,0.030970217660069466
1682261841.7618847,81900,0.035497233271598816
1682261848.8235664,82200,0.027836423367261887
1682261851.1801097,82300,0.03622637689113617
1682261853.5885866,82400,0.03532831743359566
1682261870.1667678,83100,0.03439756855368614
1682261884.4660475,83700,0.034089334309101105
1682261889.2730384,83900,0.0338134802877903
1682261891.6326447,84000,0.03503702953457832
1682261901.1869469,84400,0.03790249675512314
1682261910.6267614,84800,0.035020530223846436
1682261917.8848932,85100,0.029313737526535988
1682261920.2713356,85200,0.03537444770336151
1682261922.6123476,85300,0.033527813851833344
1682261932.0648892,85700,0.03961416333913803
1682261953.3799117,86600,0.03747335448861122
1682261962.8485982,87000,0.036342836916446686
1682261965.23197,87100,0.036651626229286194
1682261967.6325953,87200,0.038945503532886505
1682261972.398572,87400,0.032117873430252075
1682261974.855752,87500,0.03965502232313156
1682261989.3594515,88100,0.03579708933830261
1682261998.8684146,88500,0.032662808895111084
1682262001.233867,88600,0.03725144639611244
1682262006.022813,88800,0.030187517404556274
1682262010.9499152,89000,0.03763633221387863
1682262018.1004088,89300,0.033458560705184937
1682262020.3786407,89400,0.03096262738108635
1682262022.86949,89500,0.03463500365614891
1682262025.2320807,89600,0.038508981466293335
1682262032.6350348,89900,0.038815826177597046
1682262042.2777507,90300,0.03894001245498657
1682262054.1636999,90800,0.03748854622244835
1682262056.5365386,90900,0.040564149618148804
1682262058.9354017,91000,0.029908739030361176
1682262073.6330187,91600,0.04175010323524475
1682262114.5937302,93300,0.03700989857316017
1682262124.1468532,93700,0.03800881654024124
1682262128.9108512,93900,0.039588361978530884
1682262140.7480276,94400,0.040941137820482254
1682262198.579113,96800,0.038927026093006134
1682262203.3054698,97000,0.03609396517276764
