Wall time,Step,Value
1681914278.3098674,10600,-2.061211109161377
1681914304.9251218,11900,-3.067777633666992
1681914317.1080952,12500,-3.051919937133789
1681914349.965718,14100,2.7170846462249756
1681914354.1700366,14300,3.229491949081421
1681914360.4837246,14600,-0.49147844314575195
1681914364.769644,14800,-1.0727388858795166
1681914376.9374201,15400,-0.8254227638244629
1681914383.0948374,15700,1.2020316123962402
1681914414.4846954,17200,7.306643486022949
1681914420.6813536,17500,6.307703971862793
1681914431.2271926,18000,9.634488105773926
1681914448.2542121,18800,7.668499946594238
1681914462.9230206,19500,9.198226928710938
1681914479.8212066,20300,14.196537017822266
1681914486.159188,20600,11.782286643981934
1681914488.2615404,20700,16.39940643310547
1681914503.079204,21400,9.437906265258789
1681914513.7463145,21900,19.632097244262695
1681914530.562161,22700,21.992921829223633
1681914558.2304094,24000,24.175464630126953
1681914581.651945,25100,17.665061950683594
1681914592.2698846,25600,27.61721420288086
1681914598.7773635,25900,19.98586082458496
1681914617.9290094,26800,20.2382755279541
1681914620.1279733,26900,21.106124877929688
1681914641.427427,27900,19.12737464904785
1681914652.047594,28400,21.9139461517334
1681914656.5130231,28600,27.01913833618164
1681914658.6451814,28700,19.549991607666016
1681914667.3245592,29100,31.701980590820312
1681914684.580269,29900,26.081558227539062
1681914702.1070805,30700,27.793155670166016
1681914704.2240553,30800,28.911739349365234
1681914714.9074724,31300,27.882129669189453
1681914738.928167,32400,30.793590545654297
1681914751.9635646,33000,38.5697135925293
1681914763.070372,33500,31.439029693603516
1681914769.4863338,33800,31.55757713317871
1681914796.0400054,35000,38.960601806640625
1681914809.2400804,35600,47.05702209472656
1681914820.1754694,36100,30.530574798583984
1681914835.5109472,36800,36.667884826660156
1681914844.4765773,37200,39.71764373779297
1681914848.892702,37400,32.02117156982422
1681914890.899128,39300,46.36792755126953
1681914901.9490259,39800,41.33177185058594
1681914904.2126038,39900,37.79845428466797
1681914915.4746807,40400,44.71360778808594
1681914926.5552742,40900,41.53375244140625
1681914931.2344627,41100,48.68846893310547
1681914948.791757,41900,38.841365814208984
1681914951.0096083,42000,40.47455596923828
1681914966.4469619,42700,41.04900360107422
1681914975.2172189,43100,50.269866943359375
1681914995.169302,44000,59.03876876831055
1681915013.1488116,44800,60.17497253417969
1681915048.8668156,46400,79.80901336669922
1681915057.7661633,46800,69.28282165527344
1681915071.0482469,47400,87.0139389038086
1681915080.062978,47800,80.63058471679688
1681915084.6219366,48000,67.21195983886719
1681915179.2831151,52200,58.35123825073242
1681915181.546487,52300,56.933780670166016
1681915186.0668397,52500,68.49848937988281
1681915199.738283,53100,70.9417724609375
1681915220.200687,54000,57.50215148925781
1681915224.660221,54200,55.53443908691406
1681915226.8961546,54300,66.992431640625
1681915233.7091131,54600,66.66915130615234
1681915247.2046065,55200,51.817039489746094
1681915267.7644517,56100,54.59300231933594
1681915274.5980358,56400,62.002079010009766
1681915276.9092495,56500,58.310604095458984
1681915299.8758972,57500,57.53346633911133
1681915338.8503103,59200,55.928932189941406
1681915343.3363178,59400,58.455596923828125
1681915375.4846222,60800,52.079933166503906
1681915386.961236,61300,34.38867950439453
1681915391.6550128,61500,48.37577819824219
1681915398.5819452,61800,55.7449951171875
1681915417.0281672,62600,50.20547866821289
1681915430.9654896,63200,43.11798858642578
1681915435.5593956,63400,48.035282135009766
1681915442.3442786,63700,51.25606918334961
1681915456.070481,64300,48.1670036315918
1681915467.7297099,64800,48.276084899902344
1681915490.6578174,65800,45.43113708496094
1681915504.545736,66400,55.40674591064453
1681915518.460189,67000,55.94048309326172
1681915527.6750326,67400,62.83499526977539
1681915541.57687,68000,61.14414978027344
1681915546.1138783,68200,47.153114318847656
1681915548.4379168,68300,62.729286193847656
1681915553.0868864,68500,42.51780700683594
1681915557.7164927,68700,64.9024658203125
1681915560.0459116,68800,52.08038330078125
1681915571.474056,69300,50.949485778808594
1681915573.9160326,69400,57.16761779785156
1681915594.9689188,70300,55.390647888183594
1681915609.2375386,70900,61.29839324951172
1681915614.0493276,71100,52.50276565551758
1681915625.6693215,71600,37.50752258300781
1681915637.5400205,72100,43.444801330566406
1681915642.3749347,72300,54.13969421386719
1681915670.7366245,73500,41.456939697265625
1681915687.3397372,74200,64.51292419433594
1681915689.764288,74300,59.92845916748047
1681915694.5658238,74500,57.47308349609375
1681915699.4034934,74700,55.994815826416016
1681915701.81485,74800,56.900447845458984
1681915706.6007977,75000,49.6683464050293
1681915735.267848,76200,60.75336456298828
1681915742.3076048,76500,58.315032958984375
1681915751.743691,76900,56.121761322021484
1681915758.8212252,77200,41.37604522705078
1681915765.865308,77500,45.11406707763672
1681915775.2285821,77900,36.90214157104492
1681915777.501497,78000,37.102752685546875
1681915787.071468,78400,43.72362518310547
1681915799.100392,78900,43.01059341430664
1681915801.490863,79000,49.346954345703125
1681915825.5474637,80000,41.095767974853516
1681915835.1967525,80400,37.30292510986328
1681915842.512852,80700,32.53538513183594
1681915861.3934808,81500,28.248437881469727
1681915870.6934037,81900,29.17426872253418
1681915877.6626785,82200,22.27375030517578
1681915880.0062141,82300,36.7437858581543
1681915882.425439,82400,33.424537658691406
1681915898.9051616,83100,25.220291137695312
1681915913.0175927,83700,33.616085052490234
1681915917.7536368,83900,26.855915069580078
1681915920.1083035,84000,29.48445701599121
1681915929.6251466,84400,37.8030891418457
1681915938.9768674,84800,37.10980987548828
1681915946.159896,85100,52.92133331298828
1681915948.5432017,85200,52.97651290893555
1681915950.9077,85300,57.377281188964844
1681915960.3771238,85700,42.02618408203125
1681915981.5908043,86600,48.87309646606445
1681915991.0269544,87000,37.04326629638672
1681915993.4006467,87100,32.115203857421875
1681915995.7831357,87200,42.47305679321289
1681916000.4504724,87400,43.725528717041016
1681916002.8754885,87500,36.02668762207031
1681916017.1625023,88100,47.52667236328125
1681916026.6618311,88500,40.460044860839844
1681916028.9818645,88600,31.69690704345703
1681916033.7121513,88800,45.98865509033203
1681916038.5591605,89000,56.37214660644531
1681916045.6406822,89300,53.04756164550781
1681916047.938524,89400,51.42603302001953
1681916050.3744056,89500,39.07289123535156
1681916052.713925,89600,46.39900207519531
1681916059.993268,89900,46.75230407714844
1681916069.5281954,90300,44.118473052978516
1681916081.2543085,90800,39.94491958618164
1681916083.6449409,90900,49.26228713989258
1681916086.0697193,91000,44.663570404052734
1681916100.4884508,91600,48.93724060058594
1681916141.0719304,93300,45.583980560302734
1681916150.5068128,93700,25.62777328491211
1681916155.193229,93900,42.78523254394531
1681916166.9163392,94400,34.750244140625
1681916224.3524365,96800,28.965106964111328
1681916229.0796804,97000,28.372751235961914
1681916241.1072805,97500,29.224254608154297
1681916245.961984,97700,39.76692199707031
1681916255.5105927,98100,33.044532775878906
1681916260.2155986,98300,24.640213012695312
1681916279.511368,99100,25.12859535217285
1681916293.933678,99700,37.72913360595703
1681916303.4491203,100100,19.946491241455078
1681916320.369906,100800,25.70903778076172
1681916325.3199203,101000,28.679306030273438
1681916339.8373406,101600,30.403839111328125
1681916344.6332335,101800,30.134639739990234
1681916351.8469548,102100,19.953590393066406
1681916354.267574,102200,30.31951904296875
1681916359.0683823,102400,24.14002227783203
1681916378.4601011,103200,21.070720672607422
1681916380.8183918,103300,28.262584686279297
1681916388.0634046,103600,31.24490737915039
1681916404.9668193,104300,26.587081909179688
1681916412.1416485,104600,36.05133056640625
1681916434.0682976,105500,19.343183517456055
1681916443.728554,105900,23.5125732421875
1681916450.9787962,106200,20.54281234741211
1681916453.4080858,106300,29.533466339111328
1681916475.2419534,107200,31.876615524291992
1681916477.6622727,107300,22.57243537902832
1681916487.308322,107700,36.819026947021484
1681916489.759658,107800,30.610570907592773
1681916492.2019055,107900,35.51253890991211
1681916494.6668463,108000,27.687206268310547
1681916504.408235,108400,32.18856430053711
1681916506.8267002,108500,42.216739654541016
1681916514.1291618,108800,28.729537963867188
1681916516.6293807,108900,33.78270721435547
1681916535.9605882,109700,41.03483581542969
1681916545.6642632,110100,40.863525390625
1681916550.4184368,110300,49.07117462158203
1681916555.3323157,110500,40.042640686035156
1681916557.795788,110600,40.05266189575195
1681916579.8565958,111500,48.54075622558594
1681916587.0769615,111800,30.04709243774414
1681916606.3740993,112600,52.870765686035156
1681916611.165195,112800,45.427799224853516
1681916620.9740489,113200,44.694480895996094
1681916623.4426847,113300,29.309085845947266
1681916635.6537833,113800,47.086509704589844
1681916652.5398958,114500,25.774391174316406
1681916679.2995203,115600,-1.3723275661468506
1681916684.1535428,115800,-6.966785430908203
1681916698.7556083,116400,-3.7230892181396484
1681916706.0711699,116700,-6.678934097290039
1681916710.8994172,116900,-7.417692184448242
1681916720.7287161,117300,-0.2502176761627197
1681916730.6092882,117700,-9.072566986083984
1681916735.502725,117900,-2.5517802238464355
1681916747.673695,118400,-4.961369514465332
1681916750.0900433,118500,5.516819477081299
1681916752.5359316,118600,11.497880935668945
1681916771.9624543,119400,27.164024353027344
1681916786.7124457,120000,26.066959381103516
1681916796.54359,120400,26.970842361450195
1681916798.972239,120500,31.319377899169922
1681916801.3606935,120600,30.80316734313965
1681916823.6318731,121500,40.5510368347168
1681916835.817205,122000,15.494038581848145
1681916870.1882205,123400,25.074491500854492
1681916875.0909567,123600,29.934303283691406
1681916924.1969278,125600,41.91740417480469
1681916926.6583362,125700,29.138835906982422
1681916936.564569,126100,37.795921325683594
1681916939.0021725,126200,46.086936950683594
1681916941.5265422,126300,44.53635787963867
1681916986.1664176,128100,28.417341232299805
1681916998.6608028,128600,44.630088806152344
1681917015.9610062,129300,35.69392395019531
1681917018.3861992,129400,19.429433822631836
1681917033.1807897,130000,40.628868103027344
1681917038.0789182,130200,40.170467376708984
1681917050.4866402,130700,31.97120475769043
1681917055.4375575,130900,42.24279022216797
1681917070.308791,131500,41.996665954589844
1681917115.042617,133300,58.66291046142578
1681917119.978021,133500,59.63273620605469
1681917124.9150126,133700,40.11783981323242
1681917144.7569957,134500,63.65098190307617
1681917152.1608047,134800,56.139076232910156
1681917171.9641283,135600,46.44609832763672
1681917179.421893,135900,52.65643310546875
1681917186.8054252,136200,55.745975494384766
1681917219.257491,137500,47.288360595703125
1681917236.7068753,138200,46.5103645324707
1681917251.5202928,138800,38.756412506103516
1681917261.4832292,139200,59.564208984375
1681917266.4223347,139400,37.96189880371094
1681917268.8856246,139500,43.818389892578125
1681917283.785629,140100,39.18395233154297
1681917308.618079,141100,40.79315185546875
1681917321.02554,141600,41.63706970214844
1681917323.5139554,141700,40.960845947265625
1681917330.9800045,142000,38.29349899291992
1681917345.9671283,142600,22.189908981323242
1681917350.9305093,142800,38.5611686706543
1681917358.3810399,143100,26.788307189941406
1681917365.902707,143400,24.687984466552734
