Wall time,Step,Value
1681914716.6856687,31386,-248.30799865722656
1681914718.6185648,31473,-151.53616333007812
1681914723.6815746,31707,-155.26516723632812
1681914735.998531,32267,-397.7755432128906
1681914738.7613463,32400,-77.59935760498047
1681914744.6630366,32667,-70.70376586914062
1681914747.2422662,32785,-269.46636962890625
1681914752.0506136,33010,-185.42581176757812
1681914754.7291338,33128,-85.06914520263672
1681914766.1443257,33649,-301.435302734375
1681914768.626802,33768,-102.80462646484375
1681914773.718468,33996,-77.1207504272461
1681914778.5291681,34211,-97.89627075195312
1681914780.1015213,34284,-147.8492889404297
1681914781.874967,34370,-329.39642333984375
1681914789.884793,34724,-442.6853942871094
1681914791.3506868,34794,-107.62586975097656
1681914796.7541058,35034,-279.10040283203125
1681914798.7840602,35126,-241.22706604003906
1681914803.7614782,35357,-235.03248596191406
1681914805.5685983,35439,-165.4027099609375
1681914809.663186,35624,-312.1184387207031
1681914813.2421732,35787,-122.12568664550781
1681914817.2249823,35963,-50.691062927246094
1681914819.3664098,36061,-296.98248291015625
1681914821.3212223,36158,-348.626953125
1681914824.5990508,36302,-297.34759521484375
1681914826.8554087,36404,-180.53207397460938
1681914832.388568,36660,-97.4767837524414
1681914834.2744007,36744,-149.87081909179688
1681914835.7455883,36813,-42.080360412597656
1681914837.3161402,36888,-160.54319763183594
1681914841.5862155,37079,-287.023681640625
1681914843.802363,37173,-371.9209899902344
1681914845.8128428,37270,-474.16241455078125
1681914847.5680265,37347,-86.11324310302734
1681914867.7845988,38256,-224.51177978515625
1681914869.7122557,38346,-108.3856201171875
1681914872.9770417,38497,-125.66387939453125
1681914879.0713294,38772,-56.808658599853516
1681914894.8123324,39487,-422.44476318359375
1681914897.0407076,39586,-157.41958618164062
1681914908.1059296,40072,-54.25090026855469
1681914909.911088,40154,-126.79466247558594
1681914912.6272225,40273,-358.4027099609375
1681914915.9331443,40421,-90.6246337890625
1681914919.9108684,40606,-114.92313385009766
1681914929.4642375,41029,-64.33179473876953
1681914950.582325,41984,-101.60263061523438
1681914952.7363336,42090,-98.40103912353516
1681914955.2079701,42195,-587.800537109375
1681914957.8326364,42319,-298.1732177734375
1681914962.0700877,42507,-140.5436553955078
1681914963.8230655,42590,-59.031227111816406
1681914969.9052255,42861,-39.426753997802734
1681914976.8235762,43173,-104.11536407470703
1681915014.1476421,44847,-121.333740234375
1681915015.6703365,44915,-211.39608764648438
1681915018.0611784,45030,-155.3236846923828
1681915020.205377,45124,-253.9097900390625
1681915025.326317,45358,-357.67340087890625
1681915027.3500032,45450,-93.7387924194336
1681915029.5509117,45541,-342.266845703125
1681915033.6300235,45725,-90.27717590332031
1681915037.024871,45873,-104.79176330566406
1681915039.2633414,45976,-135.68438720703125
1681915043.285076,46156,-147.80538940429688
1681915047.1164136,46327,-73.8642807006836
1681915049.5871537,46440,-230.11915588378906
1681915057.3672404,46782,-92.77489471435547
1681915070.4156058,47376,-314.4002380371094
1681915076.63754,47651,-122.60619354248047
1681915079.2134793,47764,-320.94866943359375
1681915083.4679062,47954,-284.52178955078125
1681915087.0530581,48109,-167.12847900390625
1681915092.592115,48358,-58.80982971191406
1681915115.431791,49373,-60.47115707397461
1681915124.4927766,49782,-462.5638427734375
1681915126.8455298,49887,-92.68325805664062
1681915128.4127324,49959,-26.57819366455078
1681915132.3970945,50135,-113.60045623779297
1681915136.7727425,50328,-242.28518676757812
1681915138.9600904,50426,-91.03314971923828
1681915144.5271525,50672,-262.41680908203125
1681915156.1570723,51190,-86.76985168457031
1681915158.5373495,51298,-400.20703125
1681915171.1265779,51845,-115.065673828125
1681915174.9513235,52011,-210.69293212890625
1681915177.2605546,52120,-144.52804565429688
1681915179.5790393,52220,-438.5353698730469
1681915181.6159785,52308,-377.8641357421875
1681915183.430795,52390,-90.01101684570312
1681915185.200056,52469,-114.39669799804688
1681915187.2114298,52551,-32.465492248535156
1681915189.3265212,52649,-337.480224609375
1681915191.121061,52723,-38.68321228027344
1681915194.3122597,52868,-91.89967346191406
1681915198.3639615,53044,-20.115455627441406
1681915205.4069207,53355,-184.20040893554688
1681915208.4535398,53484,-338.0992431640625
1681915210.0207813,53557,-194.03399658203125
1681915215.2204802,53790,-110.52474212646484
1681915223.8501878,54169,-294.43414306640625
1681915228.5004754,54377,-316.4523620605469
1681915232.1506977,54539,-126.06787872314453
1681915239.9733114,54882,-121.16731262207031
1681915241.576974,54956,-140.11834716796875
1681915243.6668553,55049,-34.76123809814453
1681915248.406242,55260,-68.59709167480469
1681915252.6425679,55444,-121.28235626220703
1681915258.146458,55689,-466.7955322265625
1681915263.887553,55935,-308.06744384765625
1681915265.7282703,56012,-55.71559143066406
1681915271.844865,56282,-84.16434478759766
1681915276.710042,56494,-453.475830078125
1681915279.456879,56617,-105.53169250488281
1681915281.556298,56706,-277.8427734375
1681915284.2515702,56824,-96.07169342041016
1681915286.140106,56910,-50.5919075012207
1681915288.6608496,57020,-148.39993286132812
